source_id,target_id,relationship,source_url,local_path,sha256
cec-provider,cec-beneficiary,related_to,https://resdac.org/cms-data/files/cec-provider,data/raw/html/dataset_page/a1cc7713cc9e8cb23fc129b4faf71274faea54dc.html,8a071e1eeebc48f4d09bd25776dea2ee683afe04a2d97180f35fe88d76e8d875
cmds-beneficiary,program_medicare,belongs_to,https://resdac.org/cms-data/files/cmds-beneficiary,data/raw/html/dataset_page/d48a69cecaed5ae7646e6ef39ac98789b97bdbc6.html,df6d842caf59b3d6836f433dc08878bbf4273ea48fe8c933f91a69d1a947c2e1
cmds-beneficiary,cmds-entity,related_to,https://resdac.org/cms-data/files/cmds-beneficiary,data/raw/html/dataset_page/d48a69cecaed5ae7646e6ef39ac98789b97bdbc6.html,df6d842caf59b3d6836f433dc08878bbf4273ea48fe8c933f91a69d1a947c2e1
cmds-entity,program_medicare,belongs_to,https://resdac.org/cms-data/files/cmds-entity,data/raw/html/dataset_page/fe306019948692b5209277e7fd3e0aeb53e463a9.html,2685836e906769b7ccf6179d34af812401af5e316bac75ec74cd745d7e8a15f9
cmds-provider,program_medicare,belongs_to,https://resdac.org/cms-data/files/cmds-provider,data/raw/html/dataset_page/d29088b3a0ca3b7bd57bfb2ce420ed5854cd27de.html,49df17e21e4730dc7204582c4d9f1b15df7e867a928de645319b4ea00bb57f34
cmds-provider,cmds-entity,related_to,https://resdac.org/cms-data/files/cmds-provider,data/raw/html/dataset_page/d29088b3a0ca3b7bd57bfb2ce420ed5854cd27de.html,49df17e21e4730dc7204582c4d9f1b15df7e867a928de645319b4ea00bb57f34
cmmi-model-data-sharing-cmds-model-participation-data-initiative,program_medicare,belongs_to,https://resdac.org/cms-data/files/cmmi-model-data-sharing-cmds-model-participation-data-initiative,data/raw/html/dataset_page/384107f331e2563369c38318d900e43172d43a4c.html,10376a299f887cfbb8932699b179b90a8833b76e8263630f3225520016dbf843
dme-encounter,program_medicare,belongs_to,https://resdac.org/cms-data/files/dme-encounter,data/raw/html/dataset_page/c23fcca164f03a963bd782a88f6ca79ff92aead3.html,e9d90b72b3188a389048a59819259a67eda47196cd75a77cd61a57f3f060ce6f
dme-encounter,program_medicare,belongs_to,https://resdac.org/cms-data/files/dme-encounter?page=1,data/raw/html/dataset_page/0c2a4f81a325635749c0d9ab9fa80b2ffcc04d1f.html,78389803f7a697fb88432b0c9f26bf26bd89a24c252ba5f9a2676b9ad4381304
dme-ffs,program_medicare,belongs_to,https://resdac.org/cms-data/files/dme-ffs,data/raw/html/dataset_page/ae362508e5c3cff6613bd82d4092fe9dba589d2c.html,9935834b1eaef3d50c73722a87ff228dca58d6a696e6fe0801816ee4afadff1e
dme-ffs,program_medicare,belongs_to,https://resdac.org/cms-data/files/dme-ffs?page=1,data/raw/html/dataset_page/73815f5de3bc34dd965c74a2be1645c77b831246.html,2dc7b6ed1bf6ddf72b2c00aa3b8f92dbcbb1ccf40a06d9dbde011660db068df1
hedis-rif,program_medicare,belongs_to,https://resdac.org/cms-data/files/hedis-rif,data/raw/html/dataset_page/53c762b9d98cbbd768630ecf1a91b72fe35aefeb.html,03a390573089d1d08aa40c50f89cca09610928aebdee5fbd32607d4de2dcf052
hedis-rif,hedis-rif-measures,related_to,https://resdac.org/cms-data/files/hedis-rif,data/raw/html/dataset_page/53c762b9d98cbbd768630ecf1a91b72fe35aefeb.html,03a390573089d1d08aa40c50f89cca09610928aebdee5fbd32607d4de2dcf052
hedis-rif,hedis-rif-pcr-measure,related_to,https://resdac.org/cms-data/files/hedis-rif,data/raw/html/dataset_page/53c762b9d98cbbd768630ecf1a91b72fe35aefeb.html,03a390573089d1d08aa40c50f89cca09610928aebdee5fbd32607d4de2dcf052
hedis-rif-measures,program_medicare,belongs_to,https://resdac.org/cms-data/files/hedis-rif-measures,data/raw/html/dataset_page/3f56579b8b9f43846fb5661b62bd296a42d69806.html,7de0b24f6dd9edce458034722ba24dd02d3141dccf1408dcd75e9815803e1f4d
hedis-rif-pcr-measure,program_medicare,belongs_to,https://resdac.org/cms-data/files/hedis-rif-pcr-measure,data/raw/html/dataset_page/21d6d237c32fea07af50f6e40ad3e0e6d3a0d116.html,b5e59232163b96fc9fa3608dcf9df0d0dd92a7fb8e138449e026133a11071a95
hha-encounter,program_medicare,belongs_to,https://resdac.org/cms-data/files/hha-encounter,data/raw/html/dataset_page/4fb670a23573bd7b0647d6c10fc05a39baf8dff8.html,d6ce87f9c3dbbcfa7adea249305cc94439549359430bbe0744096d59d564c0ca
hha-encounter,program_medicare,belongs_to,https://resdac.org/cms-data/files/hha-encounter?page=1,data/raw/html/dataset_page/f1a6c0b5003f715077f44fca089117f39ebb832b.html,7789f9b3d20eea65b468b5af8fac9e59ed914ba2c2df534156087be6c9061e67
hha-encounter,program_medicare,belongs_to,https://resdac.org/cms-data/files/hha-encounter?page=2,data/raw/html/dataset_page/22e3288d3f760638d04abe30249e6d2f960989ad.html,7799d9badf8d9125389e36c2d7c92b01ba70c60e87d3e8780c0a5652e792e936
hha-ffs,program_medicare,belongs_to,https://resdac.org/cms-data/files/hha-ffs,data/raw/html/dataset_page/8a72c4a9535ffc8f53655841fefcc77eb01cb3b9.html,b938a6cc0bbbcecbcbeec5271173f10ec927ae2433ff18758187320aafc7df4e
hha-ffs,program_medicare,belongs_to,https://resdac.org/cms-data/files/hha-ffs?page=1,data/raw/html/dataset_page/8f78db76414be1060cc9feced2e94189785a9386.html,944514bbc485d603b44206c92cad1b673cb232c0cb0a53e94db3ed28f25ef11f
hos-rif,program_medicare,belongs_to,https://resdac.org/cms-data/files/hos-rif,data/raw/html/dataset_page/3a2d6aac3217a98f46050a67c7808ce6efaf14ee.html,6ca191e65c2bc461282bd8a8fc9fec661e6816516530a464239e9aed62ec1627
hospice-ffs,program_medicare,belongs_to,https://resdac.org/cms-data/files/hospice-ffs,data/raw/html/dataset_page/82c705aa54aafef083cdcfbf4bd4666e8a12db0b.html,dd3cbb57f34e7b30e6313de95f83b8530e34a7b3224a32cea0d03830f59bc3a5
hospice-ffs,program_medicare,belongs_to,https://resdac.org/cms-data/files/hospice-ffs?page=1,data/raw/html/dataset_page/dbaf3aed47201c3fc4db788b6db09a84cd3fe53c.html,4d6d33e7a90d00bc8d7c85f22cab4fd03244ae87ff22290f509f749c2d89b6ac
hrs-medicare,program_medicare,belongs_to,https://resdac.org/cms-data/files/hrs-medicare,data/raw/html/dataset_page/56f0128f13eefc2a0c19fceb47f11980630a1d88.html,11b736e8dd18eb271cc0300afa3721e82d9c6df1c3e7fb3b124485cf01c83ca4
hrs-medicare,carrier-ffs,related_to,https://resdac.org/cms-data/files/hrs-medicare,data/raw/html/dataset_page/56f0128f13eefc2a0c19fceb47f11980630a1d88.html,11b736e8dd18eb271cc0300afa3721e82d9c6df1c3e7fb3b124485cf01c83ca4
ip-ffs,program_medicare,belongs_to,https://resdac.org/cms-data/files/ip-ffs,data/raw/html/dataset_page/12ad7f86859bcac979dcc71633871bf7328ffd7b.html,4b8df82248375d4dc2b7f2f4e151e9af288ccb7221087fb9e1838040c08226a2
ip-ffs,program_medicare,belongs_to,https://resdac.org/cms-data/files/ip-ffs?page=1,data/raw/html/dataset_page/5e06938543c28635217c25080fa7c1e2252f9b43.html,616d5f4b2c06216bf0cd95f70dde07a6b24cffdd86d2e3f8087fcf0d224ea064
irf-pai,program_medicare,belongs_to,https://resdac.org/cms-data/files/irf-pai,data/raw/html/dataset_page/baa26ed7c1fc23dc65c8af0a21caa69710fd2ab0.html,ee254ad3390596847bfecac5ffac43828bd01c7e33d724956a1c8dd00528e9a3
irf-pai,program_medicare,belongs_to,https://resdac.org/cms-data/files/irf-pai?page=1,data/raw/html/dataset_page/2531c97864d9977f43f254931709dac5933f2a23.html,2b53843bed4ce6734a48b82a8ae768b63bcfce35f529db8b6330aee4ce4228e2
kcc-beneficiary,program_medicare,belongs_to,https://resdac.org/cms-data/files/kcc-beneficiary,data/raw/html/dataset_page/c82b4d408518dc96fdf46a27f4e49158e8e95041.html,e26f81d101e5934dfecc27e54801f62fd28cbb384439f2451ab73f3871185979
kcc-beneficiary,kcc-provider,related_to,https://resdac.org/cms-data/files/kcc-beneficiary,data/raw/html/dataset_page/c82b4d408518dc96fdf46a27f4e49158e8e95041.html,e26f81d101e5934dfecc27e54801f62fd28cbb384439f2451ab73f3871185979
kcc-provider,program_medicare,belongs_to,https://resdac.org/cms-data/files/kcc-provider,data/raw/html/dataset_page/3047d052106df32116d1fcd096c5521ac8f2e200.html,6ffbe4b7b158a7b07fd03db41d3732e6de8433ed13ae158b5a034022036e074c
kcc-provider,kcc-beneficiary,related_to,https://resdac.org/cms-data/files/kcc-provider,data/raw/html/dataset_page/3047d052106df32116d1fcd096c5521ac8f2e200.html,6ffbe4b7b158a7b07fd03db41d3732e6de8433ed13ae158b5a034022036e074c
lcds,program_medicare,belongs_to,https://resdac.org/cms-data/files/lcds,data/raw/html/dataset_page/109fd512ef088bf16d35b6132390e9403fdb09e3.html,2751761177a3c0dce14e985304c3295c3e571d0b68e8b98e21d48173e3736049
max-ip,program_medicaid,belongs_to,https://resdac.org/cms-data/files/max-ip,data/raw/html/dataset_page/252bbce223cee13224fae984b7765753bbd11c6a.html,dcc04ef0f610292eb608e941a3a196483771a6bccb905c2874f78a46a7898a84
max-ip,program_medicaid,belongs_to,https://resdac.org/cms-data/files/max-ip?page=1,data/raw/html/dataset_page/515da00461d6442d0119c5c4c8cb1f3da0961381.html,36dd3720ba966548476c372d6bbff27f94f59eb92760e60c4958b833a2bf1ed9
max-lt,program_medicaid,belongs_to,https://resdac.org/cms-data/files/max-lt,data/raw/html/dataset_page/926065da5987e4d4b998ede3e7fd9c492f132963.html,c7bc2b22d1444f8964d157e59bc20c70d18e1c48caf1bc06e25614acf27e1d8b
max-lt,program_medicaid,belongs_to,https://resdac.org/cms-data/files/max-lt?page=1,data/raw/html/dataset_page/e93fb78e4019c671e994a0552e88d01b076e690f.html,52548ad1828cd7e99f7093f27dc0a34a85632c61de4025c45f895af288017f72
max-ot,program_medicaid,belongs_to,https://resdac.org/cms-data/files/max-ot,data/raw/html/dataset_page/c6bd9f0903948ef8616ff013b187c916461532ee.html,eea6e7a6de42f975aec29defa225b763408d41b1dc967d63459862d36415fbd7
max-ot,program_medicaid,belongs_to,https://resdac.org/cms-data/files/max-ot?page=1,data/raw/html/dataset_page/ac50f3d0b395926f11debae52a1bb6bf53dc607c.html,c7a89220a4d6909ed06819bed28605c1eb7efb5ac499cdbce4199559a076f0da
max-ps,program_medicaid,belongs_to,https://resdac.org/cms-data/files/max-ps,data/raw/html/dataset_page/4e3c4f054ed1962fea40eba9b0c480c20f86f8a9.html,ced763d3a24be103d7170d6a659a5d8187264226d3c60f136a5bc651182c6d70
max-ps,program_medicaid,belongs_to,https://resdac.org/cms-data/files/max-ps?page=1,data/raw/html/dataset_page/26130b574c5882f8dec0996e1b2406b6c2f7e3b3.html,159ed41e9caa0556f7787baf2a26f75c9da6e7affce5674616367266dab6a2d8
max-rx,program_medicaid,belongs_to,https://resdac.org/cms-data/files/max-rx,data/raw/html/dataset_page/58fd76e8a1843750b8c17b91b9595bc51b4c31b6.html,bdee990bf042ea722512863b39093aefcf02a10e94c5271d03c2bb999f1088c4
max-rx,program_medicaid,belongs_to,https://resdac.org/cms-data/files/max-rx?page=1,data/raw/html/dataset_page/628d80d9571d4dee54b1868e920448bf5ba9cccf.html,32998507ea468ae8065ebd6fb77547abba2e87e7e7d1baff71eb80d2debfc7cc
mbisg,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbisg,data/raw/html/dataset_page/719d1d0b72f037784384d6658ed2c12e9fe1eaa4.html,c5f078ca0de6d4a2cfca3d8aa8ac34f01a9ce8b6aaeb2a6b6f10798f442b21b5
mbsf-27-cc,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-27-cc,data/raw/html/dataset_page/d0d1c923bc151d74eff941ab01ccc5b0d79a6387.html,2cc3dac2e05a0f58549a7c8cb7a0f19a712c8babe503de0491461d2aa78519ac
mbsf-27-cc,mbsf-base,related_to,https://resdac.org/cms-data/files/mbsf-27-cc,data/raw/html/dataset_page/d0d1c923bc151d74eff941ab01ccc5b0d79a6387.html,2cc3dac2e05a0f58549a7c8cb7a0f19a712c8babe503de0491461d2aa78519ac
mbsf-27-cc,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-27-cc?page=1,data/raw/html/dataset_page/6699b0dfb0111bbb6b6b3146eba42feed4fe9587.html,605476355cfc9a10990b5658e71f4064776590546b7d3f15e2aa04d8890cab78
mbsf-27-cc,mbsf-base,related_to,https://resdac.org/cms-data/files/mbsf-27-cc?page=1,data/raw/html/dataset_page/6699b0dfb0111bbb6b6b3146eba42feed4fe9587.html,605476355cfc9a10990b5658e71f4064776590546b7d3f15e2aa04d8890cab78
mbsf-30-cc,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-30-cc,data/raw/html/dataset_page/8ce691ade4c507e5fb6fccd9f57ea05b742d6ca4.html,9acefc52339171c174f139734fdb76cd2db7d1dfae48a2f2683300b70281931f
mbsf-30-cc,mbsf-base,related_to,https://resdac.org/cms-data/files/mbsf-30-cc,data/raw/html/dataset_page/8ce691ade4c507e5fb6fccd9f57ea05b742d6ca4.html,9acefc52339171c174f139734fdb76cd2db7d1dfae48a2f2683300b70281931f
mbsf-30-cc,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-30-cc?page=1,data/raw/html/dataset_page/e1008ac596c397313ccc0e4c65931d5fbe9c0413.html,ca1d3bdf0e812e9b4ce2b83d084afed9fcec98761a12b62a50ce1c387672e01e
mbsf-30-cc,mbsf-base,related_to,https://resdac.org/cms-data/files/mbsf-30-cc?page=1,data/raw/html/dataset_page/e1008ac596c397313ccc0e4c65931d5fbe9c0413.html,ca1d3bdf0e812e9b4ce2b83d084afed9fcec98761a12b62a50ce1c387672e01e
mbsf-base,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-base,data/raw/html/dataset_page/bc037fe7a91d939c1551aec399d84c3e4d69bc38.html,c28f34540e01c15a06f80e8378eee397660111df887653909aeb4c39614ff4f1
mbsf-base,mbsf-base-v2,related_to,https://resdac.org/cms-data/files/mbsf-base,data/raw/html/dataset_page/bc037fe7a91d939c1551aec399d84c3e4d69bc38.html,c28f34540e01c15a06f80e8378eee397660111df887653909aeb4c39614ff4f1
mbsf-base,mbsf-cc,related_to,https://resdac.org/cms-data/files/mbsf-base,data/raw/html/dataset_page/bc037fe7a91d939c1551aec399d84c3e4d69bc38.html,c28f34540e01c15a06f80e8378eee397660111df887653909aeb4c39614ff4f1
mbsf-base,mbsf-other-conditions,related_to,https://resdac.org/cms-data/files/mbsf-base,data/raw/html/dataset_page/bc037fe7a91d939c1551aec399d84c3e4d69bc38.html,c28f34540e01c15a06f80e8378eee397660111df887653909aeb4c39614ff4f1
mbsf-base,mbsf-cost-and-utilization,related_to,https://resdac.org/cms-data/files/mbsf-base,data/raw/html/dataset_page/bc037fe7a91d939c1551aec399d84c3e4d69bc38.html,c28f34540e01c15a06f80e8378eee397660111df887653909aeb4c39614ff4f1
mbsf-base,mbsf-ndi,related_to,https://resdac.org/cms-data/files/mbsf-base,data/raw/html/dataset_page/bc037fe7a91d939c1551aec399d84c3e4d69bc38.html,c28f34540e01c15a06f80e8378eee397660111df887653909aeb4c39614ff4f1
mbsf-base-v2,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-base-v2,data/raw/html/dataset_page/e78ac38bdfbc0e5aac972cd8dd03335ab6b80d9e.html,ca52b0e72e997f4cfc4d735c4df84fd296fb13079eddee3aa3fe88e3d60552b1
mbsf-base-v2,mbsf-cc,related_to,https://resdac.org/cms-data/files/mbsf-base-v2,data/raw/html/dataset_page/e78ac38bdfbc0e5aac972cd8dd03335ab6b80d9e.html,ca52b0e72e997f4cfc4d735c4df84fd296fb13079eddee3aa3fe88e3d60552b1
mbsf-base-v2,mbsf-other-conditions,related_to,https://resdac.org/cms-data/files/mbsf-base-v2,data/raw/html/dataset_page/e78ac38bdfbc0e5aac972cd8dd03335ab6b80d9e.html,ca52b0e72e997f4cfc4d735c4df84fd296fb13079eddee3aa3fe88e3d60552b1
mbsf-base-v2,mbsf-cost-and-utilization,related_to,https://resdac.org/cms-data/files/mbsf-base-v2,data/raw/html/dataset_page/e78ac38bdfbc0e5aac972cd8dd03335ab6b80d9e.html,ca52b0e72e997f4cfc4d735c4df84fd296fb13079eddee3aa3fe88e3d60552b1
mbsf-base-v2,mbsf-ndi,related_to,https://resdac.org/cms-data/files/mbsf-base-v2,data/raw/html/dataset_page/e78ac38bdfbc0e5aac972cd8dd03335ab6b80d9e.html,ca52b0e72e997f4cfc4d735c4df84fd296fb13079eddee3aa3fe88e3d60552b1
mbsf-base-v2,mbsf-base,related_to,https://resdac.org/cms-data/files/mbsf-base-v2,data/raw/html/dataset_page/e78ac38bdfbc0e5aac972cd8dd03335ab6b80d9e.html,ca52b0e72e997f4cfc4d735c4df84fd296fb13079eddee3aa3fe88e3d60552b1
mbsf-base-v2,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-base-v2?page=1,data/raw/html/dataset_page/7f6620be0130d2512c41c119d6426f5eb0feab09.html,baddd513e5d8dbe6e15505310ecc26182827a99b6d15326c7483b42235ffd567
mbsf-base-v2,mbsf-cc,related_to,https://resdac.org/cms-data/files/mbsf-base-v2?page=1,data/raw/html/dataset_page/7f6620be0130d2512c41c119d6426f5eb0feab09.html,baddd513e5d8dbe6e15505310ecc26182827a99b6d15326c7483b42235ffd567
mbsf-base-v2,mbsf-other-conditions,related_to,https://resdac.org/cms-data/files/mbsf-base-v2?page=1,data/raw/html/dataset_page/7f6620be0130d2512c41c119d6426f5eb0feab09.html,baddd513e5d8dbe6e15505310ecc26182827a99b6d15326c7483b42235ffd567
mbsf-base-v2,mbsf-cost-and-utilization,related_to,https://resdac.org/cms-data/files/mbsf-base-v2?page=1,data/raw/html/dataset_page/7f6620be0130d2512c41c119d6426f5eb0feab09.html,baddd513e5d8dbe6e15505310ecc26182827a99b6d15326c7483b42235ffd567
mbsf-base-v2,mbsf-ndi,related_to,https://resdac.org/cms-data/files/mbsf-base-v2?page=1,data/raw/html/dataset_page/7f6620be0130d2512c41c119d6426f5eb0feab09.html,baddd513e5d8dbe6e15505310ecc26182827a99b6d15326c7483b42235ffd567
mbsf-base-v2,mbsf-base,related_to,https://resdac.org/cms-data/files/mbsf-base-v2?page=1,data/raw/html/dataset_page/7f6620be0130d2512c41c119d6426f5eb0feab09.html,baddd513e5d8dbe6e15505310ecc26182827a99b6d15326c7483b42235ffd567
mbsf-cc,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-cc,data/raw/html/dataset_page/7a716883a22e3fa32ac5abf4fd79b93351d3d91a.html,76ae2130b02bbc02936375f12d22b751ddc7cdafc2384a62d883b2c9c5bd2a83
mbsf-cc,mbsf-27-cc,related_to,https://resdac.org/cms-data/files/mbsf-cc,data/raw/html/dataset_page/7a716883a22e3fa32ac5abf4fd79b93351d3d91a.html,76ae2130b02bbc02936375f12d22b751ddc7cdafc2384a62d883b2c9c5bd2a83
mbsf-cc,mbsf-base,related_to,https://resdac.org/cms-data/files/mbsf-cc,data/raw/html/dataset_page/7a716883a22e3fa32ac5abf4fd79b93351d3d91a.html,76ae2130b02bbc02936375f12d22b751ddc7cdafc2384a62d883b2c9c5bd2a83
mbsf-cc,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-cc?page=1,data/raw/html/dataset_page/565b1d48d9ee441ed1b3aede7a79e911afe92eca.html,58d4916aa040dca370b680f84ca7fee7ae1d657e12b70ed97bd53a27d5658da7
mbsf-cc,mbsf-27-cc,related_to,https://resdac.org/cms-data/files/mbsf-cc?page=1,data/raw/html/dataset_page/565b1d48d9ee441ed1b3aede7a79e911afe92eca.html,58d4916aa040dca370b680f84ca7fee7ae1d657e12b70ed97bd53a27d5658da7
mbsf-cc,mbsf-base,related_to,https://resdac.org/cms-data/files/mbsf-cc?page=1,data/raw/html/dataset_page/565b1d48d9ee441ed1b3aede7a79e911afe92eca.html,58d4916aa040dca370b680f84ca7fee7ae1d657e12b70ed97bd53a27d5658da7
mbsf-cost-and-use,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-cost-and-use,data/raw/html/dataset_page/7552ff2238b2b2e9031180b3717bf5761986387c.html,e9d1865e262952c201bfff82a067405d5279ee49329f56267a9532a71cf08a0d
mbsf-cost-and-use,mbsf-base,related_to,https://resdac.org/cms-data/files/mbsf-cost-and-use,data/raw/html/dataset_page/7552ff2238b2b2e9031180b3717bf5761986387c.html,e9d1865e262952c201bfff82a067405d5279ee49329f56267a9532a71cf08a0d
mbsf-cost-and-utilization,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-cost-and-utilization,data/raw/html/dataset_page/7d330adad93c87fed02d63153399308af8edde55.html,548898b75c863acb8fb2b43f1edd041562ce002126f937c41e8d143326b84baf
mbsf-cost-and-utilization,mbsf-cost-and-use,related_to,https://resdac.org/cms-data/files/mbsf-cost-and-utilization,data/raw/html/dataset_page/7d330adad93c87fed02d63153399308af8edde55.html,548898b75c863acb8fb2b43f1edd041562ce002126f937c41e8d143326b84baf
mbsf-cost-and-utilization,mbsf-base,related_to,https://resdac.org/cms-data/files/mbsf-cost-and-utilization,data/raw/html/dataset_page/7d330adad93c87fed02d63153399308af8edde55.html,548898b75c863acb8fb2b43f1edd041562ce002126f937c41e8d143326b84baf
mbsf-ndi,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-ndi,data/raw/html/dataset_page/3aec89abd3a41a4113f77d1663b1d6008349df8c.html,5dbe618a58ab307023a5d61ed00cc2d5093101235d23c68c1a8c5ef173f25723
mbsf-other-conditions,program_medicare,belongs_to,https://resdac.org/cms-data/files/mbsf-other-conditions,data/raw/html/dataset_page/cb6221ac2e195081875db2207b6efc6681e56769.html,df4ccd8aa7bcab5983471a504d73d218ba7cf0a91e7059217337714e185f8676
mbsf-other-conditions,mbsf-base,related_to,https://resdac.org/cms-data/files/mbsf-other-conditions,data/raw/html/dataset_page/cb6221ac2e195081875db2207b6efc6681e56769.html,df4ccd8aa7bcab5983471a504d73d218ba7cf0a91e7059217337714e185f8676
md-ppas,program_medicare,belongs_to,https://resdac.org/cms-data/files/md-ppas,data/raw/html/dataset_page/2f231d2e4e57843df94c520b5bad73d382db2e35.html,8651fdce18c50dc378aa2b2b24277cb2727f274a29dc1223c2d0a9ccbf776280
mds-20,program_medicare-medicaid,belongs_to,https://resdac.org/cms-data/files/mds-20,data/raw/html/dataset_page/eb5bab1dec92071711367036fe0fcff79255ca71.html,02100a2b3d19705c21ff6831b7bbe18e0b9ab37769e7ff619bb4f3af24d126a1
mds-20,mds-sb-20,related_to,https://resdac.org/cms-data/files/mds-20,data/raw/html/dataset_page/eb5bab1dec92071711367036fe0fcff79255ca71.html,02100a2b3d19705c21ff6831b7bbe18e0b9ab37769e7ff619bb4f3af24d126a1
mds-20,mds-sb-30,related_to,https://resdac.org/cms-data/files/mds-20,data/raw/html/dataset_page/eb5bab1dec92071711367036fe0fcff79255ca71.html,02100a2b3d19705c21ff6831b7bbe18e0b9ab37769e7ff619bb4f3af24d126a1
mds-30,program_medicare-medicaid,belongs_to,https://resdac.org/cms-data/files/mds-30,data/raw/html/dataset_page/68b87fe1820ff2fa96582e804644705eaf024128.html,e219bb9919e969ce4922cf553312a7751660fb707b63ad71f43ca4b73801f6b5
mds-30,program_medicare-medicaid,belongs_to,https://resdac.org/cms-data/files/mds-30?page=1,data/raw/html/dataset_page/1ecc48c02e3b3399f1f6ee85cb1fb4a6d1708acd.html,a20afd506ae005b1cd70112c21b404454f51247691f3ffaaa4981ed2c4428f12
mds-sb-20,program_medicare-medicaid,belongs_to,https://resdac.org/cms-data/files/mds-sb-20,data/raw/html/dataset_page/12c4f6ae2dbdb765b50abbe151d7bb40f8635f80.html,12c943a5c87e92b580ef6f860a6bc226a6df52cc1096340aefbc338b712e9bdd
mds-sb-30,program_medicare-medicaid,belongs_to,https://resdac.org/cms-data/files/mds-sb-30,data/raw/html/dataset_page/c6e90ac5b4fcf202ebf30de1e4ebc4fdcbe8030b.html,efd82c1e4e2707eb90bdd6826264ec6ac77d94cf7cf2678d5afb3713738e31c5
mds-sb-30,program_medicare-medicaid,belongs_to,https://resdac.org/cms-data/files/mds-sb-30?page=1,data/raw/html/dataset_page/03a1170c0fe7a70db50121421af490a49f5eda59.html,46fa15f01e1d78853fc031b3ae803be1ea67f3370a7da0a0e7ec17790c67aead
medpar,program_medicare,belongs_to,https://resdac.org/cms-data/files/medpar,data/raw/html/dataset_page/1ec18076e07f7bc7a76e91df1dd2304395a72394.html,e847805bbdbb2d0a85b9d7da927ea22d08614ce4caaa9ed6793d0257330001c7
medpar,program_medicare,belongs_to,https://resdac.org/cms-data/files/medpar?page=1,data/raw/html/dataset_page/836dbe353b499896051544d2545edd5f19a6106e.html,8dcfb9fae666a56d15710178c07b05cbf1aaee6032868268b3bb96a392b12561
mesf-conditions,program_medicaid,belongs_to,https://resdac.org/cms-data/files/mesf-conditions,data/raw/html/dataset_page/f08566e9ff77b33f8482c1b865d835446c181ab2.html,fa93e1bf8c473ade35b45d8c7242fb243e7feca5fa545b4bc51c46f2f197ecca
mesf-ndi,program_medicaid,belongs_to,https://resdac.org/cms-data/files/mesf-ndi,data/raw/html/dataset_page/78aff82de2fa0476d44dc0080160c652b04c4094.html,94732afc8ddb5f24ee2a4826bf3cc61d3da972262df892fdf49a8366fd662375
mesf-ndi,mesf-conditions,related_to,https://resdac.org/cms-data/files/mesf-ndi,data/raw/html/dataset_page/78aff82de2fa0476d44dc0080160c652b04c4094.html,94732afc8ddb5f24ee2a4826bf3cc61d3da972262df892fdf49a8366fd662375
mesf-ndi,mbsf,related_to,https://resdac.org/cms-data/files/mesf-ndi,data/raw/html/dataset_page/78aff82de2fa0476d44dc0080160c652b04c4094.html,94732afc8ddb5f24ee2a4826bf3cc61d3da972262df892fdf49a8366fd662375
million-hearts,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts,data/raw/html/dataset_page/11f276dd2baad8d4c959761c4ccc486f650a7d4b.html,77bbcb2efc9cccebad22bc8f06f8157afc028d66b5621d9a387fafd158a9a658
million-hearts,million-hearts-model-raw-clinical,related_to,https://resdac.org/cms-data/files/million-hearts,data/raw/html/dataset_page/11f276dd2baad8d4c959761c4ccc486f650a7d4b.html,77bbcb2efc9cccebad22bc8f06f8157afc028d66b5621d9a387fafd158a9a658
million-hearts,million-hearts-model-final-clinical,related_to,https://resdac.org/cms-data/files/million-hearts,data/raw/html/dataset_page/11f276dd2baad8d4c959761c4ccc486f650a7d4b.html,77bbcb2efc9cccebad22bc8f06f8157afc028d66b5621d9a387fafd158a9a658
million-hearts,million-hearts-model-beneficiary-demographic,related_to,https://resdac.org/cms-data/files/million-hearts,data/raw/html/dataset_page/11f276dd2baad8d4c959761c4ccc486f650a7d4b.html,77bbcb2efc9cccebad22bc8f06f8157afc028d66b5621d9a387fafd158a9a658
million-hearts,million-hearts-model-visit,related_to,https://resdac.org/cms-data/files/million-hearts,data/raw/html/dataset_page/11f276dd2baad8d4c959761c4ccc486f650a7d4b.html,77bbcb2efc9cccebad22bc8f06f8157afc028d66b5621d9a387fafd158a9a658
million-hearts,million-hearts-model-practice-list,related_to,https://resdac.org/cms-data/files/million-hearts,data/raw/html/dataset_page/11f276dd2baad8d4c959761c4ccc486f650a7d4b.html,77bbcb2efc9cccebad22bc8f06f8157afc028d66b5621d9a387fafd158a9a658
