source_id,target_id,relationship,source_url,source_document,page,chunk_id
carrier-ffs,carrier-ffs__var__rndrng-prvdr-spclty-cd2,contains,https://resdac.org/cms-data/files/carrier-ffs/data-documentation,data/raw/html/documentation_page/1d94647469e83d6f113be85ff63b3d64ecbcd28d.html,,carrier-ffs__data-documentation__1d94647469__chunk_1
carrier-ffs,carrier-ffs__var__rndrng-prvdr-spclty-cd3,contains,https://resdac.org/cms-data/files/carrier-ffs/data-documentation,data/raw/html/documentation_page/1d94647469e83d6f113be85ff63b3d64ecbcd28d.html,,carrier-ffs__data-documentation__1d94647469__chunk_2
carrier-ffs,carrier-ffs__var__rndrng-prvdr-txnmy-cd,contains,https://resdac.org/cms-data/files/carrier-ffs/data-documentation,data/raw/html/documentation_page/1d94647469e83d6f113be85ff63b3d64ecbcd28d.html,,carrier-ffs__data-documentation__1d94647469__chunk_2
carrier-ffs,carrier-ffs__var__tax-num,contains,https://resdac.org/cms-data/variables/line-provider-tax-number,data/raw/html/variable_page/6d3ef2704d30449bc7edda98489a5b505cfbcce3.html,,carrier-ffs__data-documentation__1d94647469__chunk_1
carrier-ffs,carrier-ffs__var__thrpy-cap-ind-cd1,contains,https://resdac.org/cms-data/variables/therapy-cap-indicator-1-code,data/raw/html/variable_page/09f22adefa3b6630ed54adaa5976385d57472b3f.html,,carrier-ffs__data-documentation__1d94647469__chunk_11
carrier-ffs,carrier-ffs__var__thrpy-cap-ind-cd2,contains,https://resdac.org/cms-data/variables/therapy-cap-indicator-2-code,data/raw/html/variable_page/6934a4a2f465a99751a9151740166f67df97e712.html,,carrier-ffs__data-documentation__1d94647469__chunk_12
carrier-ffs,carrier-ffs__var__thrpy-cap-ind-cd3,contains,https://resdac.org/cms-data/variables/therapy-cap-indicator-3-code,data/raw/html/variable_page/4ea9bb68864173b81262bb9053fa68c2586516a5.html,,carrier-ffs__data-documentation__1d94647469__chunk_12
carrier-ffs,carrier-ffs__var__thrpy-cap-ind-cd4,contains,https://resdac.org/cms-data/variables/therapy-cap-indicator-4-code,data/raw/html/variable_page/1dc1fe109908c2978987f1d3ee1efcca20451bcc.html,,carrier-ffs__data-documentation__1d94647469__chunk_12
carrier-ffs,carrier-ffs__var__thrpy-cap-ind-cd5,contains,https://resdac.org/cms-data/variables/therapy-cap-indicator-5-code,data/raw/html/variable_page/cb6d09c316ecbe634566ac18e8477062fc4d8a9e.html,,carrier-ffs__data-documentation__1d94647469__chunk_12
cec-beneficiary,cec-beneficiary__var__bene-birth-dt,contains,https://resdac.org/cms-data/variables/beneficiary-date-birth,data/raw/html/variable_page/eaa238a9ac2274e70c234ffbd27289e894efd853.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_1
cec-beneficiary,cec-beneficiary__var__bene-death-dt,contains,https://resdac.org/cms-data/variables/beneficiary-date-death-0,data/raw/html/variable_page/97c444a57bf271db6b027dda3733fda9b9e2705e.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_1
cec-beneficiary,cec-beneficiary__var__bene-id,contains,https://resdac.org/cms-data/variables/encrypted-ccw-beneficiary-id,data/raw/html/variable_page/69950b21ed36af6e7ed6c908dc18142a50445d3c.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_1
cec-beneficiary,cec-beneficiary__var__bene-sex,contains,https://resdac.org/cms-data/variables/beneficiary-sex-1,data/raw/html/variable_page/d3e6658682b113aecb604518b1ecb2a231611098.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_1
cec-beneficiary,cec-beneficiary__var__esco-name,contains,https://resdac.org/cms-data/variables/esco-name,data/raw/html/variable_page/ae48cdceab5f473b390a0c77bc693a17c2c9d679.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_1
cec-beneficiary,cec-beneficiary__var__esco-number,contains,https://resdac.org/cms-data/variables/esco-number,data/raw/html/variable_page/692e494f27536b2b86173ce47fe8b0d18f35bb61.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_1
cec-beneficiary,cec-beneficiary__var__mo10-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-10,data/raw/html/variable_page/ba6fdf0b1bfcb85c3f5c2dbef77f59324a312110.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_3
cec-beneficiary,cec-beneficiary__var__mo11-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-11,data/raw/html/variable_page/b30c37b82cdb719d836371bd0e1a576de9c23984.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_3
cec-beneficiary,cec-beneficiary__var__mo12-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-12,data/raw/html/variable_page/e40e960a732419e1415b5dd3d068eae46b33a420.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_3
cec-beneficiary,cec-beneficiary__var__mo13-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-13,data/raw/html/variable_page/55aec754f54bd0005f51976ca5d4c3e43a7bb4bc.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_3
cec-beneficiary,cec-beneficiary__var__mo14-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-14,data/raw/html/variable_page/f826e04d0ce8376a8ec9f073b044de7c0abd0703.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_3
cec-beneficiary,cec-beneficiary__var__mo15-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-15,data/raw/html/variable_page/e8600bcc84de23b97d4f8f2bd63dc78cc960dba4.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_3
cec-beneficiary,cec-beneficiary__var__mo1-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-1,data/raw/html/variable_page/107d3a7cc5309cffe5518d960bb7a08053f5be77.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_1
cec-beneficiary,cec-beneficiary__var__mo2-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-2,data/raw/html/variable_page/a615d9054ca3ca2567bf8ca631c87bd9a30a2a89.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_1
cec-beneficiary,cec-beneficiary__var__mo3-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-3,data/raw/html/variable_page/8aa00407521e1b7ee2adddccaeeb941ce7b88dd2.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_1
cec-beneficiary,cec-beneficiary__var__mo4-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-4,data/raw/html/variable_page/b3e18ed56dd865b219a88d89d330541e770f86cd.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_2
cec-beneficiary,cec-beneficiary__var__mo5-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-5,data/raw/html/variable_page/41667cc25b70391f1401596a89a343f5430696ae.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_2
cec-beneficiary,cec-beneficiary__var__mo6-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-6,data/raw/html/variable_page/4f899bca56c722e92895b8c3d91653821a257425.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_2
cec-beneficiary,cec-beneficiary__var__mo7-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-7,data/raw/html/variable_page/1ea28505c18e608fe7befd90895812418c3e5aa6.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_2
cec-beneficiary,cec-beneficiary__var__mo8-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-8,data/raw/html/variable_page/16d7b11ab085bef7376d19b1fcb16d52d7ef7658.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_2
cec-beneficiary,cec-beneficiary__var__mo9-align,contains,https://resdac.org/cms-data/variables/beneficiary-monthly-alignment-status-9,data/raw/html/variable_page/35638619df014c71fa52211b9969ab2d1acb5ce5.html,,cec-beneficiary__data-documentation__6a4e4b6ab9__chunk_2
cec-provider,cec-provider__var__contact-first-name,contains,https://resdac.org/cms-data/variables/practitioner-first-name,data/raw/html/variable_page/4b2440dfdd29b109210c43523a37b2a8ee731f6d.html,,cec-provider__data-documentation__e5123a1795__chunk_2
cec-provider,cec-provider__var__contact-last-name,contains,https://resdac.org/cms-data/variables/practitioner-last-name,data/raw/html/variable_page/8de744a507c45e9e12492ddb2f339a82007399cc.html,,cec-provider__data-documentation__e5123a1795__chunk_2
cec-provider,cec-provider__var__esco-name,contains,https://resdac.org/cms-data/variables/esco-name,data/raw/html/variable_page/ae48cdceab5f473b390a0c77bc693a17c2c9d679.html,,cec-provider__data-documentation__e5123a1795__chunk_1
cec-provider,cec-provider__var__esco-number,contains,https://resdac.org/cms-data/variables/esco-number,data/raw/html/variable_page/692e494f27536b2b86173ce47fe8b0d18f35bb61.html,,cec-provider__data-documentation__e5123a1795__chunk_1
cec-provider,cec-provider__var__institute-type-desc,contains,https://resdac.org/cms-data/variables/institute-type-description,data/raw/html/variable_page/cf0f41bb36294d63d946ae71680198f6f6debe29.html,,cec-provider__data-documentation__e5123a1795__chunk_2
cec-provider,cec-provider__var__npi-number,contains,https://resdac.org/cms-data/variables/individual-npi-number,data/raw/html/variable_page/a22cc6d945bdde70c451c4764e23d78ad750316a.html,,cec-provider__data-documentation__e5123a1795__chunk_1
cec-provider,cec-provider__var__organization-name,contains,https://resdac.org/cms-data/variables/organization-name,data/raw/html/variable_page/e08aa5a6698cc139873f787759ac2c5e0cdb8115.html,,cec-provider__data-documentation__e5123a1795__chunk_1
cec-provider,cec-provider__var__performance-period,contains,https://resdac.org/cms-data/variables/period-performance,data/raw/html/variable_page/735231e56e3a0259707a8652d3e11c6da4494d8f.html,,cec-provider__data-documentation__e5123a1795__chunk_1
cec-provider,cec-provider__var__prnt-prtcpnt-npi-num,contains,https://resdac.org/cms-data/variables/parent-participant-npi-number,data/raw/html/variable_page/270cc410e58b8e4b3c94e85b3b5d38bfc094230b.html,,cec-provider__data-documentation__e5123a1795__chunk_1
cec-provider,cec-provider__var__provider-type-desc,contains,https://resdac.org/cms-data/variables/provider-type-description,data/raw/html/variable_page/484511a5db78ec02db7b58ec23e92fd7a647bc46.html,,cec-provider__data-documentation__e5123a1795__chunk_1
cec-provider,cec-provider__var__tin-number,contains,https://resdac.org/cms-data/variables/tax-id-number-practicefacility-associated-individual-npi,data/raw/html/variable_page/f248cf42ba220405f9575c44bb9ff21ee2496016.html,,cec-provider__data-documentation__e5123a1795__chunk_1
cmds-beneficiary,cmds-beneficiary__var__bene-id,contains,https://resdac.org/cms-data/variables/encrypted-ccw-beneficiary-id,data/raw/html/variable_page/69950b21ed36af6e7ed6c908dc18142a50445d3c.html,,cmds-beneficiary__data-documentation__8b95768716__chunk_1
cmds-beneficiary,cmds-beneficiary__var__end-date,contains,https://resdac.org/cms-data/variables/beneficiary-end-date,data/raw/html/variable_page/abf20fd4f3108c5fb456a14bbb98a0fcf243c66b.html,,cmds-beneficiary__data-documentation__8b95768716__chunk_1
cmds-beneficiary,cmds-beneficiary__var__entity-id,contains,https://resdac.org/cms-data/variables/entity-identifier,data/raw/html/variable_page/d19d8a6be1b07353131b97741e31704651a31c3e.html,,cmds-beneficiary__data-documentation__8b95768716__chunk_1
cmds-beneficiary,cmds-beneficiary__var__model-id,contains,https://resdac.org/cms-data/variables/model-identifier,data/raw/html/variable_page/64fec6d08c3c67fd2505a6e8664f3c8a814f573a.html,,cmds-beneficiary__data-documentation__8b95768716__chunk_1
cmds-beneficiary,cmds-beneficiary__var__start-date,contains,https://resdac.org/cms-data/variables/beneficiary-start-date,data/raw/html/variable_page/eafed047e6290a9e62183d58de2df7ed591fcc32.html,,cmds-beneficiary__data-documentation__8b95768716__chunk_1
cmds-beneficiary,cmds-beneficiary__var__vlntry-ind,contains,https://resdac.org/cms-data/variables/voluntary-alignment-indicator,data/raw/html/variable_page/dd9b6232e6ca8ca0cd9f3f1c7d10adb8bc8c7a08.html,,cmds-beneficiary__data-documentation__8b95768716__chunk_1
cmds-entity,cmds-entity__var__end-date,contains,https://resdac.org/cms-data/variables/entity-end-date,data/raw/html/variable_page/cbad6df04c0a5dc652acb4fbdfeaff2c5a08a244.html,,cmds-entity__data-documentation__2e5244efce__chunk_1
cmds-entity,cmds-entity__var__entity-id,contains,https://resdac.org/cms-data/variables/entity-identifier,data/raw/html/variable_page/d19d8a6be1b07353131b97741e31704651a31c3e.html,,cmds-entity__data-documentation__2e5244efce__chunk_1
cmds-entity,cmds-entity__var__entity-name,contains,https://resdac.org/cms-data/variables/entity-name,data/raw/html/variable_page/9915181b2210bd0537a326039d9f7a3107219d10.html,,cmds-entity__data-documentation__2e5244efce__chunk_1
cmds-entity,cmds-entity__var__entity-type,contains,https://resdac.org/cms-data/variables/entity-type,data/raw/html/variable_page/2ff4651bbc959121aba360b81152fed1536d6eb8.html,,cmds-entity__data-documentation__2e5244efce__chunk_1
cmds-entity,cmds-entity__var__model-id,contains,https://resdac.org/cms-data/variables/model-identifier,data/raw/html/variable_page/64fec6d08c3c67fd2505a6e8664f3c8a814f573a.html,,cmds-entity__data-documentation__2e5244efce__chunk_1
cmds-entity,cmds-entity__var__model-name,contains,https://resdac.org/cms-data/variables/model-name,data/raw/html/variable_page/57215e10e0651ab4cae169377f2a704bf1299c30.html,,cmds-entity__data-documentation__2e5244efce__chunk_1
cmds-entity,cmds-entity__var__start-date,contains,https://resdac.org/cms-data/variables/entity-start-date,data/raw/html/variable_page/6d8f98e539fea6da7cb8ee849ddb48e1f9564f17.html,,cmds-entity__data-documentation__2e5244efce__chunk_1
cmds-provider,cmds-provider__var__end-date,contains,https://resdac.org/cms-data/variables/provider-end-date,data/raw/html/variable_page/ecbf7afa4a14f2da401f23532813271d72160a91.html,,cmds-provider__data-documentation__89a050d3ee__chunk_1
cmds-provider,cmds-provider__var__entity-id,contains,https://resdac.org/cms-data/variables/entity-identifier,data/raw/html/variable_page/d19d8a6be1b07353131b97741e31704651a31c3e.html,,cmds-provider__data-documentation__89a050d3ee__chunk_1
cmds-provider,cmds-provider__var__model-id,contains,https://resdac.org/cms-data/variables/model-identifier,data/raw/html/variable_page/64fec6d08c3c67fd2505a6e8664f3c8a814f573a.html,,cmds-provider__data-documentation__89a050d3ee__chunk_1
cmds-provider,cmds-provider__var__part-type,contains,https://resdac.org/cms-data/variables/provider-participation-type,data/raw/html/variable_page/8552ef32e54189322841b45a794aebf8825b4519.html,,cmds-provider__data-documentation__89a050d3ee__chunk_1
cmds-provider,cmds-provider__var__prvdr-ccn,contains,https://resdac.org/cms-data/variables/cms-certification-number-provider,data/raw/html/variable_page/80c6e8b6f5dae1b976730b8cbead1157e14401d3.html,,cmds-provider__data-documentation__89a050d3ee__chunk_1
cmds-provider,cmds-provider__var__prvdr-tin,contains,https://resdac.org/cms-data/variables/taxpayer-identification-number-provider,data/raw/html/variable_page/391b00825490fddde2582221cf1208243b11aad9.html,,cmds-provider__data-documentation__89a050d3ee__chunk_1
cmds-provider,cmds-provider__var__start-date,contains,https://resdac.org/cms-data/variables/provider-start-date,data/raw/html/variable_page/b780ab44ab4ec280653ad1823c0322d2a605437d.html,,cmds-provider__data-documentation__89a050d3ee__chunk_1
dme-encounter,dme-encounter__var__bene-id,contains,https://resdac.org/cms-data/variables/encrypted-ccw-beneficiary-id,data/raw/html/variable_page/69950b21ed36af6e7ed6c908dc18142a50445d3c.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_1
dme-encounter,dme-encounter__var__clm-line-num,contains,https://resdac.org/cms-data/files/dme-encounter/data-documentation,data/raw/html/documentation_page/7a9e3ab95c81408f2ef1644024e5ac09aae2fff6.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_1
dme-encounter,dme-encounter__var__clm-thru-dt,contains,https://resdac.org/cms-data/variables/service-month,data/raw/html/variable_page/30f9e17155cdb5b9ea1b3e40ef272f4d202ef6c0.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_1
dme-encounter,dme-encounter__var__clm-type-cd,contains,https://resdac.org/cms-data/variables/claim-type-code,data/raw/html/variable_page/5144fe4cf2f59dbc72755b334e64e75424e33bb1.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_1
dme-encounter,dme-encounter__var__enc-join-key,contains,https://resdac.org/cms-data/variables/unique-encounter-join-key,data/raw/html/variable_page/cd84d123e6d3599b990f20802f675e1209032c5d.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_1
dme-encounter,dme-encounter__var__hcpcs-1st-mdfr-cd,contains,https://resdac.org/cms-data/variables/hcpcs-initial-modifier-code-encounter,data/raw/html/variable_page/cba4a6b25a6556c859a0e996a3f24c1030faa1ee.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_2
dme-encounter,dme-encounter__var__hcpcs-2nd-mdfr-cd,contains,https://resdac.org/cms-data/variables/hcpcs-second-modifier-code-encounter,data/raw/html/variable_page/999ce7b1935d71c342e6970bdd1e940b55f77cf3.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_3
dme-encounter,dme-encounter__var__hcpcs-3rd-mdfr-cd,contains,https://resdac.org/cms-data/variables/hcpcs-third-modifier-code-encounter,data/raw/html/variable_page/66b91f39b0e8bd08928003e1df7da5993ff2af3e.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_3
dme-encounter,dme-encounter__var__hcpcs-4th-mdfr-cd,contains,https://resdac.org/cms-data/variables/hcpcs-fourth-modifier-code-encounter,data/raw/html/variable_page/3b431b46cf112e78c9df535c4c88db2303a54be5.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_3
dme-encounter,dme-encounter__var__hcpcs-cd,contains,https://resdac.org/cms-data/variables/healthcare-common-procedure-coding-system-hcpcs-code-encounter,data/raw/html/variable_page/536487bc73f36a4ef63773ea9382af52c1946a37.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_2
dme-encounter,dme-encounter__var__line-1st-expns-dt,contains,https://resdac.org/cms-data/variables/line-last-expense-date-encounter,data/raw/html/variable_page/71f5a3623d01803b7a4cc04af24f72ca3c1270f2.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_2
dme-encounter,dme-encounter__var__line-last-expns-dt,contains,https://resdac.org/cms-data/files/dme-encounter/data-documentation,data/raw/html/documentation_page/7a9e3ab95c81408f2ef1644024e5ac09aae2fff6.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_2
dme-encounter,dme-encounter__var__line-ltst-clm-ind,contains,https://resdac.org/cms-data/variables/line-latest-claim-indicator,data/raw/html/variable_page/1c8e6fcd3d64714e80fe73ad2fdc969ffb2b2b41.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_3
dme-encounter,dme-encounter__var__line-ndc-cd,contains,https://resdac.org/cms-data/variables/line-national-drug-code-ndc-encounter,data/raw/html/variable_page/9002cbe0ac32eb9e549323f213fca78c458d5785.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_3
dme-encounter,dme-encounter__var__line-num-orig,contains,https://resdac.org/cms-data/variables/original-claim-line-number,data/raw/html/variable_page/3325efb320d47de7962a9bfd9c494dcc5eaf26c7.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_1
dme-encounter,dme-encounter__var__line-place-of-srvc-cd,contains,https://resdac.org/cms-data/variables/line-place-service-code-encounter,data/raw/html/variable_page/0a30a6ec5dffe53c53adf520da641cb8119e939d.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_2
dme-encounter,dme-encounter__var__line-srvc-cnt,contains,https://resdac.org/cms-data/variables/line-service-count-encounter,data/raw/html/variable_page/85c1cf5ac82222be8e65d4b0e5d4b78873441ed0.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_2
dme-encounter,dme-encounter__var__prvdr-npi,contains,https://resdac.org/cms-data/variables/line-rendering-physician-npi,data/raw/html/variable_page/d45cbcb5617e9d6e6e8ab5cefbd2da7206b48ae1.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_1
dme-encounter,dme-encounter__var__prvdr-spclty,contains,https://resdac.org/cms-data/variables/line-cms-provider-specialty-code,data/raw/html/variable_page/0c8786467b24d7816186b15b16443fd4a676867f.html,,dme-encounter__data-documentation__7a9e3ab95c__chunk_1
dme-ffs,dme-ffs__var__bene-id,contains,https://resdac.org/cms-data/variables/encrypted-ccw-beneficiary-id,data/raw/html/variable_page/69950b21ed36af6e7ed6c908dc18142a50445d3c.html,,dme-ffs__data-documentation__c76b7f2478__chunk_1
dme-ffs,dme-ffs__var__clm-id,contains,https://resdac.org/cms-data/variables/claim-line-number,data/raw/html/variable_page/9b2848ebe106f29b20cd60c9b55612add6696e91.html,,dme-ffs__data-documentation__c76b7f2478__chunk_1
dme-ffs,dme-ffs__var__demo-id-num,contains,https://resdac.org/cms-data/variables/demonstration-number,data/raw/html/variable_page/a32ca93381f4b3901439e6f4b9ffb7266463f125.html,,dme-ffs__data-documentation__c76b7f2478__chunk_1
dme-ffs,dme-ffs__var__demo-id-sqnc-num,contains,https://resdac.org/cms-data/variables/demonstration-sequence-number,data/raw/html/variable_page/eb1e841fe34c86a1894a3a109b8dbc2e6f845022.html,,dme-ffs__data-documentation__c76b7f2478__chunk_1
dme-ffs,dme-ffs__var__demo-info-txt,contains,https://resdac.org/cms-data/variables/demo-information-text,data/raw/html/variable_page/28a90de73ddfbdb1bc6cac8b54c2c7f387d0331f.html,,dme-ffs__data-documentation__c76b7f2478__chunk_1
dme-ffs,dme-ffs__var__nch-clm-type-cd,contains,https://resdac.org/cms-data/variables/nch-claim-type-code,data/raw/html/variable_page/e3d7728c48c11b3a62505589ff8deb65e42b66cc.html,,dme-ffs__data-documentation__c76b7f2478__chunk_1
hha-encounter,hha-encounter__var__bene-id,contains,https://resdac.org/cms-data/variables/encrypted-ccw-beneficiary-id,data/raw/html/variable_page/69950b21ed36af6e7ed6c908dc18142a50445d3c.html,,hha-encounter__data-documentation__a07a075e59__chunk_1
hha-encounter,hha-encounter__var__clm-rlt-cond-cd,contains,https://resdac.org/cms-data/variables/claim-related-condition-code-sequence,data/raw/html/variable_page/53d2231e3d34a44d32e05bddc47971c3e72a6831.html,,hha-encounter__data-documentation__a07a075e59__chunk_1
hha-encounter,hha-encounter__var__clm-rlt-ocrnc-cd,contains,https://resdac.org/cms-data/variables/claim-related-occurrence-code-sequence,data/raw/html/variable_page/29f86e4572088f8abc20ea33532a57813b545a76.html,,hha-encounter__data-documentation__a07a075e59__chunk_2
hha-encounter,hha-encounter__var__clm-rlt-ocrnc-dt,contains,https://resdac.org/cms-data/variables/claim-related-occurrence-date-encounter,data/raw/html/variable_page/7ef3d628208c84137b68beb671de327f15ff0b06.html,,hha-encounter__data-documentation__a07a075e59__chunk_2
hha-encounter,hha-encounter__var__clm-span-cd,contains,https://resdac.org/cms-data/variables/claim-related-span-code-sequence,data/raw/html/variable_page/d0957c5688e637d257e6cdbdb3e25dc963b2b1c1.html,,hha-encounter__data-documentation__a07a075e59__chunk_3
hha-encounter,hha-encounter__var__clm-span-from-dt,contains,https://resdac.org/cms-data/variables/claim-occurrence-span-code-encounter,data/raw/html/variable_page/791d0d8a128ffc9968b52d435c4e1f84722a4409.html,,hha-encounter__data-documentation__a07a075e59__chunk_3
hha-encounter,hha-encounter__var__clm-span-thru-dt,contains,https://resdac.org/cms-data/files/hha-encounter/data-documentation,data/raw/html/documentation_page/a07a075e593b19d3ebc8b13f1dd8472d93c66d30.html,,hha-encounter__data-documentation__a07a075e59__chunk_3
hha-encounter,hha-encounter__var__clm-type-cd,contains,https://resdac.org/cms-data/variables/claim-type-code,data/raw/html/variable_page/5144fe4cf2f59dbc72755b334e64e75424e33bb1.html,,hha-encounter__data-documentation__a07a075e59__chunk_1
hha-encounter,hha-encounter__var__clm-val-cd,contains,https://resdac.org/cms-data/variables/claim-value-code-encounter,data/raw/html/variable_page/6b1fbd2de79ba7ca4fdfed312e47a6e9983a2d15.html,,hha-encounter__data-documentation__a07a075e59__chunk_4
hha-encounter,hha-encounter__var__enc-join-key,contains,https://resdac.org/cms-data/variables/unique-encounter-join-key,data/raw/html/variable_page/cd84d123e6d3599b990f20802f675e1209032c5d.html,,hha-encounter__data-documentation__a07a075e59__chunk_1
hha-encounter,hha-encounter__var__rlt-cond-cd-seq,contains,https://resdac.org/cms-data/files/hha-encounter/data-documentation,data/raw/html/documentation_page/a07a075e593b19d3ebc8b13f1dd8472d93c66d30.html,,hha-encounter__data-documentation__a07a075e59__chunk_1
hha-encounter,hha-encounter__var__rlt-ocrnc-cd-seq,contains,https://resdac.org/cms-data/files/hha-encounter/data-documentation,data/raw/html/documentation_page/a07a075e593b19d3ebc8b13f1dd8472d93c66d30.html,,hha-encounter__data-documentation__a07a075e59__chunk_2
hha-encounter,hha-encounter__var__rlt-span-cd-seq,contains,https://resdac.org/cms-data/files/hha-encounter/data-documentation,data/raw/html/documentation_page/a07a075e593b19d3ebc8b13f1dd8472d93c66d30.html,,hha-encounter__data-documentation__a07a075e59__chunk_3
hha-encounter,hha-encounter__var__rlt-val-cd-seq,contains,https://resdac.org/cms-data/files/hha-encounter/data-documentation,data/raw/html/documentation_page/a07a075e593b19d3ebc8b13f1dd8472d93c66d30.html,,hha-encounter__data-documentation__a07a075e59__chunk_4
hha-ffs,hha-ffs__var__aco-id-num,contains,https://resdac.org/cms-data/variables/claim-accountable-care-organization-aco-identification-number,data/raw/html/variable_page/7907c87db97da05623c5caf524ad6901eccd6f7c.html,,hha-ffs__data-documentation__7a39b31d66__chunk_16
hha-ffs,hha-ffs__var__at-physn-npi,contains,https://resdac.org/cms-data/variables/claim-attending-physician-npi-number-ffs,data/raw/html/variable_page/dbe58666ccdfe6cdd5039dbf0e339ad888bd556e.html,,hha-ffs__data-documentation__7a39b31d66__chunk_3
hha-ffs,hha-ffs__var__at-physn-spclty-cd,contains,https://resdac.org/cms-data/variables/claim-attending-physician-specialty-code,data/raw/html/variable_page/c06eeb85a09e7c15549359bc468f48e6962ff0ef.html,,hha-ffs__data-documentation__7a39b31d66__chunk_3
hha-ffs,hha-ffs__var__at-physn-upin,contains,https://resdac.org/cms-data/variables/claim-attending-physician-upin-number,data/raw/html/variable_page/3104686fe2f381921b703826a849abe6739b6b23.html,,hha-ffs__data-documentation__7a39b31d66__chunk_3
hha-ffs,hha-ffs__var__bene-cnty-cd,contains,https://resdac.org/cms-data/variables/county-code-claim-ssa,data/raw/html/variable_page/e56351dbbbbdbc93e24d44cca5111740efaf7b38.html,,hha-ffs__data-documentation__7a39b31d66__chunk_13
hha-ffs,hha-ffs__var__bene-id,contains,https://resdac.org/cms-data/variables/encrypted-ccw-beneficiary-id,data/raw/html/variable_page/69950b21ed36af6e7ed6c908dc18142a50445d3c.html,,hha-ffs__data-documentation__7a39b31d66__chunk_0
hha-ffs,hha-ffs__var__bene-mlg-cntct-zip-cd,contains,https://resdac.org/cms-data/variables/zip-code-residence-claim,data/raw/html/variable_page/4e89b65565f7e1c564c44024ade6e52795c411d4.html,,hha-ffs__data-documentation__7a39b31d66__chunk_13
hha-ffs,hha-ffs__var__bene-race-cd,contains,https://resdac.org/cms-data/variables/beneficiary-race-code-ffs,data/raw/html/variable_page/125923723e3bd54159f5f98694ac7ce4a4a394b7.html,,hha-ffs__data-documentation__7a39b31d66__chunk_12
hha-ffs,hha-ffs__var__bene-state-cd,contains,https://resdac.org/cms-data/variables/beneficiary-residence-ssa-state-code-ffs,data/raw/html/variable_page/512bc1fd8daa3c878e418f6d97b03c2e183fb36c.html,,hha-ffs__data-documentation__7a39b31d66__chunk_13
